,reward1,reward2
1919,4.472606226,4.616955485
1920,4.500145845,4.559751459
1921,4.519495667,4.543028689
1922,4.502400409,4.616664546
1923,4.461244141,4.593668648
1924,4.527841713,4.533126238
1925,4.634305249,4.613098287
1926,4.51003388,4.558456815
1927,4.367896318,4.637406192
1928,4.423336422,4.532452606
1929,4.479918,4.534602847
1930,4.458326076,4.554794442
1931,4.549329783,4.475984999
1932,4.470144356,4.568220309
1933,4.630252658,4.563164589
1934,4.462557873,4.546172396
1935,4.569856171,4.632564124
1936,4.484532023,4.535102578
1937,4.423295096,4.606502799
1938,4.415784516,4.501453276
1939,4.407348857,4.636358463
1940,4.557937939,4.487543498
1941,4.376543913,4.589754856
1942,4.403154362,4.534522029
1943,4.300820834,4.563279847
1944,4.352285961,4.544831615
1945,4.390252913,4.482223581
1946,4.597433945,4.504147584
1947,4.29582378,4.512173126
1948,4.540593303,4.479768806
1949,4.47774823,4.497758694
1950,4.553361461,4.648622109
1951,4.504850112,4.538266578
1952,4.374657028,4.545367082
1953,4.495018129,4.580942108
1954,4.534634971,4.577728817
1955,4.484550355,4.649074999
1956,4.5742166,4.522267592
1957,4.501677496,4.639883357
1958,4.452581232,4.651550484
1959,4.429281576,4.599840568
1960,4.518764845,4.543418903
1961,4.355701313,4.590563491
1962,4.390627882,4.59029962
1963,4.466790998,4.582007091
1964,4.492503068,4.621576585
1965,4.446508249,4.55592398
1966,4.502145667,4.565128501
1967,4.468472621,4.542877281
1968,4.481554456,4.557027942
1969,4.598827526,4.652046239
1970,4.472110182,4.590009241
1971,4.500477355,4.569731724
1972,4.518445005,4.519701866
1973,4.512095139,4.587275718
1974,4.530185178,4.65371339
1975,4.443451869,4.579014751
1976,4.358314332,4.688619741
1977,4.493117968,4.466668126
1978,4.497665771,4.573646683
1979,4.493085504,4.591820181
1980,4.309090004,4.556618195
1981,4.494250412,4.620999812
1982,4.464837129,4.460591251
1983,4.419886942,4.530574405
1984,4.354518476,4.597991094
1985,4.438110272,4.562899856
1986,4.56040672,4.501735505
1987,4.448565032,4.605645096
1988,4.500063939,4.580248459
1989,4.509393803,4.663352774
1990,4.452853965,4.675542193
1991,4.483397266,4.522617606
1992,4.525828394,4.558274251
1993,4.482449594,4.546950626
1994,4.425597351,4.507327629
1995,4.452378397,4.532924685
1996,4.408597814,4.637971842
1997,4.460320793,4.523728139
1998,4.493951873,4.562138893
1999,4.455668956,4.528694461
2000,4.46542574,4.489237391
2001,4.464236877,4.649860417
2002,4.470839093,4.606967786
2003,4.497836424,4.627769156
2004,4.500075496,4.544030572
2005,4.475112831,4.649058378
2006,4.475600559,4.585036687
2007,4.394395077,4.457375821
2008,4.385456598,4.429572454
2009,4.531340873,4.579031684
2010,4.513678492,4.552898078
2011,4.490500039,4.504065311
2012,4.469553266,4.551415171
2013,4.372907553,4.523183808
2014,4.425666129,4.465047747
2015,4.495352414,4.577841906
2016,4.442354964,4.556491747
2017,4.515062206,4.614382393
2018,4.436052088,4.700329734
2019,4.610483956,4.514996004
2020,4.635736016,4.620198104
2021,4.557764458,4.619104195
2022,4.556746021,4.490192479
2023,4.575648855,4.644163031
2024,4.541908826,4.674854304
2025,4.433886533,4.637689107
2026,4.577784713,4.651483145
2027,4.599547316,4.588695338
2028,4.44371847,4.707911981
2029,4.627336143,4.604449216
2030,4.604448315,4.474359287
2031,4.522447109,4.570369809
2032,4.47517756,4.475936298
2033,4.531444548,4.616783578
2034,4.458153129,4.567083461
2035,4.481729876,4.62304616
2036,4.527942516,4.645917219
2037,4.597612845,4.531899409
2038,4.599537245,4.574550294
2039,4.484413491,4.586870081
2040,4.553949459,4.686434486
2041,4.341567987,4.60336357
2042,4.589001102,4.615698482
2043,4.537086702,4.603576515
2044,4.489194633,4.628160501
2045,4.500182578,4.610094659
2046,4.42742255,4.628604274
2047,4.539276064,4.563844944
2048,4.502595429,4.581147807
2049,4.505220865,4.594619032
2050,4.565284696,4.577435105
2051,4.548875474,4.556518285
2052,4.550395181,4.599209378
2053,4.519573098,4.463266792
2054,4.500241673,4.61831212
2055,4.494560573,4.647218129
2056,4.560728904,4.578962739
2057,4.551603771,4.662072893
2058,4.562716554,4.639757893
2059,4.582806912,4.501612997
2060,4.412035525,4.565104887
2061,4.44836182,4.61728098
2062,4.380299993,4.584252819
2063,4.478293643,4.599888979
2064,4.633703262,4.588896123
2065,4.490392004,4.656155458
2066,4.562700572,4.619010409
2067,4.556138423,4.550356807
2068,4.555066051,4.576822748
2069,4.579643167,4.664335365
2070,4.582865742,4.4549782
2071,4.612529199,4.549606067
2072,4.583637959,4.64201746
2073,4.480826452,4.680025222
2074,4.509323167,4.532777982
2075,4.459832372,4.63356929
2076,4.463455981,4.631106744
2077,4.386502875,4.565838694
2078,4.561104932,4.485096038
2079,4.517812209,4.695765498
2080,4.480916901,4.573205457
2081,4.567252375,4.713573967
2082,4.716020531,4.562755693
2083,4.622084995,4.574453723
2084,4.52586555,4.45887869
2085,4.459916228,4.50553664
2086,4.469077141,4.465809749
2087,4.511724989,4.59376301
2088,4.485373411,4.59409024
2089,4.430698439,4.523533896
2090,4.598968438,4.663406615
2091,4.589613651,4.721901384
2092,4.50457814,4.641629916
2093,4.493749741,4.689051057
2094,4.440577935,4.572097925
2095,4.561919775,4.577786261
2096,4.472919206,4.602216069
2097,4.491315506,4.654440862
2098,4.548065572,4.656062265
2099,4.541554722,4.752847788
2100,4.593382647,4.568103643
2101,4.561544885,4.624295546
2102,4.323081908,4.633726415
2103,4.545145784,4.60155285
2104,4.358894808,4.622475246
2105,4.508231493,4.681147267
2106,4.4652551,4.611710677
2107,4.432085355,4.62696536
2108,4.552819269,4.677341849
2109,4.529242959,4.602675409
2110,4.547572743,4.614037487
2111,4.438210278,4.670450828
2112,4.56154089,4.625056785
2113,4.495138191,4.596695408
2114,4.600571337,4.544571959
2115,4.486500195,4.562547438
2116,4.53119548,4.532499007
2117,4.451977801,4.558493107
2118,4.410517432,4.683804034
2119,4.577904963,4.599790115
2120,4.489778653,4.611891936
2121,4.421206986,4.599868022
2122,4.517753684,4.594628211
2123,4.48273022,4.638815769
2124,4.502351571,4.649214549
2125,4.498272427,4.567649846
2126,4.470850593,4.575697724
2127,4.554374989,4.607980186
2128,4.540324152,4.650895651
2129,4.446343002,4.648441446
2130,4.417069813,4.615185261
2131,4.595117463,4.581085532
2132,4.575655609,4.526201516
2133,4.544038508,4.645750613
2134,4.447306771,4.637413904
2135,4.457229173,4.586593236
2136,4.541057021,4.610949781
2137,4.435103828,4.594352795
2138,4.419206847,4.616959191
2139,4.492191959,4.652025341
2140,4.585911869,4.653866638
2141,4.505600338,4.567810041
2142,4.432103549,4.574816077
2143,4.392023474,4.537728882
2144,4.496567195,4.648241094
2145,4.498080311,4.526409831
2146,4.525297318,4.616580042
2147,4.431030348,4.633846554
2148,4.353261258,4.648061204
2149,4.389765089,4.575822829
2150,4.409441195,4.637800274
2151,4.32658167,4.582448386
2152,4.400674638,4.682058121
2153,4.31895802,4.558400591
2154,4.475950995,4.595658456
2155,4.529069579,4.618694497
2156,4.384712473,4.642731779
2157,4.459277156,4.58569948
2158,4.467883311,4.575890061
2159,4.580559683,4.676088576
2160,4.34459059,4.58215534
2161,4.344212847,4.652816858
2162,4.492409633,4.633418014
2163,4.362758846,4.683510038
2164,4.534838176,4.621959137
2165,4.443544995,4.642734245
2166,4.477236674,4.700760094
2167,4.479941432,4.621775287
2168,4.579044853,4.698668412
2169,4.390747765,4.676878365
2170,4.581495927,4.640435758
2171,4.508097041,4.532291092
2172,4.479903105,4.57937307
2173,4.446665971,4.594371475
2174,4.52632168,4.690695346
2175,4.521702635,4.645652781
2176,4.504280802,4.604564608
2177,4.574803805,4.68648947
2178,4.519291233,4.649025362
2179,4.441166197,4.550961717
2180,4.475075283,4.570287791
2181,4.503724837,4.587476661
2182,4.469899813,4.669899111
2183,4.583892043,4.678385173
2184,4.46887858,4.587812662
2185,4.525334308,4.629590021
2186,4.618874895,4.647571327
2187,4.542589538,4.582542892
2188,4.515872916,4.628118387
2189,4.487928362,4.680094246
2190,4.530514644,4.647950457
2191,4.52653971,4.581184466
2192,4.601531916,4.60189556
2193,4.646445637,4.652865019
2194,4.398390911,4.645012809
2195,4.531777228,4.576109047
2196,4.565166895,4.600517268
2197,4.608077861,4.432714842
2198,4.533698029,4.663312846
2199,4.57971586,4.57699538
2200,4.545907011,4.634053531
2201,4.629809065,4.559025511
2202,4.551383261,4.684761027
2203,4.572539619,4.582423574
2204,4.585112943,4.588601869
2205,4.581287564,4.677367799
2206,4.485202021,4.584050247
2207,4.499195056,4.567162634
2208,4.51276246,4.691106798
2209,4.499209208,4.638992862
2210,4.617415209,4.657498894
2211,4.57262833,4.595618743
2212,4.592837746,4.616145027
2213,4.525586917,4.541489842
2214,4.759698137,4.616946562
2215,4.599543021,4.631030279
2216,4.61729269,4.682755556
2217,4.488319509,4.524482803
2218,4.466121327,4.56376769
2219,4.443561424,4.596314684
2220,4.631640204,4.665853208
2221,4.646573032,4.660269565
2222,4.470148779,4.575364363
2223,4.580821085,4.621373969
2224,4.586741046,4.61761337
2225,4.513752536,4.614494035
2226,4.395938229,4.566790107
2227,4.54363772,4.522619226
2228,4.535756828,4.630889489
2229,4.54001456,4.512077123
2230,4.587986531,4.532491675
2231,4.578160435,4.514539352
2232,4.536961718,4.684415428
2233,4.544001693,4.621385322
2234,4.567758119,4.662425381
2235,4.436406497,4.677360796
2236,4.602865596,4.608554557
2237,4.604742642,4.720369404
2238,4.513349328,4.620587989
2239,4.571187024,4.538094224
2240,4.652014126,4.566445412
2241,4.579950759,4.607791102
2242,4.661541889,4.548551538
2243,4.578409242,4.643032282
2244,4.398930497,4.591186068
2245,4.530887428,4.550629131
2246,4.569913233,4.542879567
2247,4.451583866,4.61589415
2248,4.413368437,4.542404341
2249,4.351035712,4.553761734
2250,4.414444709,4.525436837
2251,4.501868838,4.52117105
2252,4.394648876,4.586778017
2253,4.47200822,4.62800091
2254,4.369024627,4.559171099
2255,4.497788237,4.573290057
2256,4.553663029,4.494238705
2257,4.52545148,4.504956012
2258,4.511852783,4.574913876
2259,4.580920093,4.671845212
2260,4.608665607,4.56686289
2261,4.661164096,4.605615606
2262,4.451526873,4.579373526
2263,4.565571339,4.580204158
2264,4.507647878,4.579851057
2265,4.627473469,4.678154779
2266,4.483946337,4.653395708
2267,4.502200498,4.560851159
2268,4.592856852,4.581340894
2269,4.633376267,4.519000921
2270,4.52408974,4.500798501
2271,4.507659512,4.621555458
2272,4.618481509,4.638468423
2273,4.428268856,4.545652147
2274,4.586915292,4.521046049
2275,4.528297694,4.617440997
2276,4.612966065,4.535304693
2277,4.53638065,4.579516319
2278,4.508046576,4.568915095
2279,4.597306078,4.591205261
2280,4.537320286,4.631470953
2281,4.631225765,4.516957695
2282,4.615464531,4.572195092
2283,4.465511426,4.656430035
2284,4.518531532,4.630957472
2285,4.524121853,4.694795749
2286,4.500928034,4.687851956
2287,4.418623506,4.566089078
2288,4.450854583,4.667170465
2289,4.443853352,4.480811237
2290,4.573107343,4.623971892
2291,4.568111576,4.604398093
2292,4.646076229,4.620649098
2293,4.45774343,4.566808904
2294,4.535532869,4.592933485
2295,4.453075736,4.646422241
2296,4.486684357,4.62757446
2297,4.46142348,4.581538968
2298,4.566615818,4.627489066
2299,4.513389553,4.6896965
2300,4.475821594,4.679869158
2301,4.622745862,4.518135033
2302,4.559040375,4.638430963
2303,4.569774956,4.628978939
2304,4.541945099,4.655405492
2305,4.503505743,4.619453537
2306,4.597128646,4.678331117
2307,4.500630896,4.541073771
2308,4.439518368,4.6100694
2309,4.428949911,4.671768556
2310,4.439813983,4.662918409
2311,4.648540814,4.7063581
2312,4.454637428,4.736990022
2313,4.531228506,4.681251525
2314,4.529728362,4.582351921
2315,4.456408785,4.625235538
2316,4.587947299,4.596630359
2317,4.432217175,4.669057953
2318,4.52509794,4.533915291
2319,4.505024163,4.558682874
2320,4.368698272,4.627098277
2321,4.607931954,4.682898769
2322,4.544026266,4.575470749
2323,4.453085777,4.512174842
2324,4.521467825,4.676928333
2325,4.606505681,4.595631945
2326,4.571573428,4.643424571
2327,4.642669402,4.616776708
2328,4.596742245,4.645561745
2329,4.533224726,4.519362871
2330,4.563302983,4.574761306
2331,4.674563481,4.624594922
2332,4.559065547,4.471660621
2333,4.563264016,4.534016465
2334,4.584843757,4.624675938
2335,4.540993338,4.550022551
2336,4.679648815,4.59322095
2337,4.573587886,4.680132601
2338,4.430877155,4.47905927
2339,4.554734142,4.594641477
2340,4.519557937,4.594177225
2341,4.50417596,4.574855139
2342,4.564542637,4.605311925
2343,4.625524166,4.537316551
2344,4.585038036,4.591452258
2345,4.4812281,4.590688654
2346,4.62395185,4.647553459
2347,4.524799348,4.7133065
2348,4.487115346,4.595105334
2349,4.497327027,4.659157843
2350,4.504306589,4.642612154
2351,4.55869023,4.554868254
2352,4.481740599,4.683280864
2353,4.473147913,4.589996653
2354,4.547133538,4.685090578
2355,4.558651065,4.59043053
2356,4.451508753,4.647992837
2357,4.482699877,4.613652802
2358,4.384913383,4.679236567
2359,4.414194254,4.623074906
2360,4.622666464,4.545316487
2361,4.511113685,4.715246793
2362,4.546660052,4.703162422
2363,4.421057984,4.581245968
2364,4.527507906,4.685218238
2365,4.570871039,4.63406347
2366,4.590888372,4.593999447
2367,4.518042855,4.616239486
2368,4.489348796,4.555832171
2369,4.47915656,4.581018734
2370,4.598674754,4.537512716
2371,4.553134109,4.669107165
2372,4.516767258,4.574443946
2373,4.389378162,4.69214495
2374,4.52599897,4.594231791
2375,4.534331718,4.636136237
2376,4.593849743,4.644339651
2377,4.489991889,4.690813062
2378,4.595575361,4.545329227
2379,4.557366724,4.592844045
2380,4.508144018,4.54795967
2381,4.58715788,4.585775565
2382,4.538286183,4.702394518
2383,4.510642668,4.561298429
2384,4.497419727,4.545955163
2385,4.456577602,4.576806904
2386,4.473276437,4.636208609
2387,4.617306654,4.636933468
2388,4.53132742,4.540984985
2389,4.570222816,4.653916442
2390,4.563593379,4.579016466
2391,4.497016855,4.631931077
2392,4.520386394,4.580021578
2393,4.647154269,4.702467076
2394,4.601818467,4.654604929
2395,4.532742695,4.745624045
2396,4.572428023,4.634096012
2397,4.465141661,4.63683899
2398,4.648363953,4.697225039
2399,4.509568277,4.640784176
2400,4.523918592,4.574197961
2401,4.657590019,4.676494429
2402,4.626639383,4.537082112
2403,4.471325714,4.716748996
2404,4.640694771,4.593630843
2405,4.525353284,4.645009068
2406,4.605182917,4.537877662
2407,4.619755574,4.611693953
2408,4.537836697,4.659037777
2409,4.666508842,4.711343709
2410,4.531828403,4.724236576
2411,4.472909913,4.638118556
2412,4.670960489,4.669485381
2413,4.645824192,4.546623609
2414,4.681700016,4.649956879
2415,4.622834644,4.757918172
2416,4.524543212,4.675983145
2417,4.655942925,4.664567654
2418,4.438230514,4.643075883
2419,4.520089757,4.649292091
2420,4.579450039,4.641013708
2421,4.60793135,4.638669968
2422,4.655157622,4.652698606
2423,4.468040387,4.619336367
2424,4.555917626,4.618108241
2425,4.519938244,4.572800551
2426,4.69972847,4.735170929
2427,4.478809985,4.632386607
2428,4.603167848,4.662801847
2429,4.515931598,4.569651745
2430,4.562619731,4.673268721
2431,4.60134484,4.635817192
2432,4.547410337,4.663891503
2433,4.529371513,4.626064238
2434,4.46988329,4.571603279
2435,4.631084013,4.487882351
2436,4.59125121,4.678594806
2437,4.574630096,4.652269928
2438,4.620832401,4.611814506
2439,4.661876581,4.674925249
2440,4.669439171,4.600359692
2441,4.593147954,4.466801377
2442,4.511939611,4.604238421
2443,4.559941728,4.54066147
2444,4.483913794,4.592702762
2445,4.582329563,4.665942914
2446,4.524779286,4.558516325
2447,4.585432505,4.521705161
2448,4.631043985,4.493788086
2449,4.537327416,4.572483797
2450,4.477008173,4.537182505
2451,4.690794077,4.602883458
2452,4.631007912,4.581549424
2453,4.550431772,4.613126075
2454,4.630344477,4.743878395
2455,4.521696866,4.534911859
2456,4.533400363,4.604861364
2457,4.618053885,4.485492612
2458,4.666525884,4.540720139
2459,4.442659093,4.549791337
2460,4.625440378,4.578646756
2461,4.494687481,4.600372161
2462,4.509940755,4.563849502
2463,4.729053544,4.662695398
2464,4.628990306,4.583676252
2465,4.51570163,4.4759596
2466,4.645011213,4.649988778
2467,4.611982416,4.499633558
2468,4.658153861,4.589945308
2469,4.546882277,4.511199869
2470,4.469033951,4.627103088
2471,4.58905179,4.527592149
2472,4.554485765,4.522722603
2473,4.694221164,4.524728622
2474,4.379453391,4.504373101
2475,4.585193953,4.491036922
2476,4.579373269,4.542259141
2477,4.53549524,4.57586556
2478,4.608516844,4.517841199
2479,4.46690363,4.623312566
2480,4.716881731,4.608952246
2481,4.520739438,4.522858754
2482,4.396050014,4.580753851
2483,4.64762322,4.652113402
2484,4.608104121,4.707224541
2485,4.469276095,4.698937098
2486,4.613167118,4.636712867
2487,4.501467039,4.64456727
2488,4.657957532,4.58919776
2489,4.531249936,4.549404024
2490,4.631739582,4.58854536
2491,4.602660615,4.573737802
2492,4.594491078,4.608839743
2493,4.635874238,4.59178855
2494,4.455283849,4.663213379
2495,4.510860686,4.631437906
2496,4.583719975,4.606441429
2497,4.517726338,4.65193947
2498,4.71875705,4.529495686
2499,4.560906065,4.619697739
2500,4.541359142,4.675973826
2501,4.581224176,4.674224847
2502,4.561200613,4.629421435
2503,4.608917266,4.677641655
2504,4.683608355,4.598661283
2505,4.542246143,4.629791843
2506,4.433960918,4.66561692
2507,4.548706665,4.6239031
2508,4.646554064,4.590389301
2509,4.549370509,4.66567899
2510,4.621570796,4.614419263
2511,4.60527155,4.658428204
2512,4.624420306,4.621449573
2513,4.520423329,4.503661132
2514,4.62303114,4.586142812
2515,4.67677303,4.598522152
2516,4.637748156,4.62016824
2517,4.587711489,4.670019104
2518,4.583068261,4.608480142
2519,4.656794864,4.565157948
2520,4.488830314,4.551809345
2521,4.65025305,4.608303985
2522,4.663051926,4.576236769
2523,4.646757694,4.666213282
2524,4.56817154,4.605279812
2525,4.665676898,4.588762099
2526,4.497504701,4.631372957
2527,4.492694265,4.570709107
2528,4.592166987,4.651124349
2529,4.648087563,4.717951175
2530,4.605725367,4.509444561
2531,4.542655873,4.613912531
2532,4.601260295,4.565365288
2533,4.529565201,4.602180576
2534,4.542893379,4.640569256
2535,4.662728152,4.675478411
2536,4.691034687,4.639002872
2537,4.585517524,4.626490407
2538,4.50100351,4.583549455
2539,4.623273753,4.613143146
2540,4.518476399,4.680469903
2541,4.59019544,4.603696185
2542,4.619978744,4.494133216
2543,4.41309389,4.550770825
2544,4.500223262,4.666182264
2545,4.542588259,4.649166963
2546,4.559746074,4.571662852
2547,4.447243378,4.637987722
2548,4.65921105,4.548776442
2549,4.58248969,4.530712773
2550,4.555259295,4.550011459
2551,4.617762959,4.622506799
2552,4.591632342,4.529035555
2553,4.583449688,4.583668727
2554,4.622466145,4.621432127
2555,4.551892397,4.696906194
2556,4.617522638,4.696158836
2557,4.648022566,4.522005134
2558,4.607741432,4.58989936
2559,4.595480372,4.598375706
2560,4.576458475,4.639240536
2561,4.559517706,4.721215002
2562,4.465732704,4.710485451
2563,4.459676643,4.660439002
2564,4.631992727,4.563870795
2565,4.406297116,4.479921993
2566,4.671184821,4.73716047
2567,4.434282803,4.568199631
2568,4.48680787,4.645307166
2569,4.56681012,4.606657232
2570,4.630992919,4.608306327
2571,4.624953841,4.691803654
2572,4.586676225,4.55683282
2573,4.601480655,4.662950128
2574,4.644087094,4.569491539
2575,4.62755631,4.472163304
2576,4.708783828,4.704397518
2577,4.539948704,4.636479774
2578,4.497460567,4.574580254
2579,4.517277689,4.465382209
2580,4.556101913,4.600082946
2581,4.571753512,4.678094345
2582,4.599400887,4.728934371
2583,4.693630459,4.620843235
2584,4.703214993,4.668130322
2585,4.343020155,4.615795002
2586,4.641086897,4.686571022
2587,4.680452731,4.69521961
2588,4.601738735,4.72138495
2589,4.526309825,4.57422691
2590,4.567451733,4.651970432
2591,4.621485273,4.517283941
2592,4.616191603,4.651005566
2593,4.606341051,4.647492992
2594,4.544151586,4.64660998
2595,4.484710604,4.599782893
2596,4.497830995,4.63945288
2597,4.612414618,4.627914204
2598,4.626252755,4.644546522
2599,4.578418676,4.653980153
2600,4.652315403,4.646550323
2601,4.644095146,4.625136248
2602,4.628077031,4.658231601
2603,4.628881837,4.569617843
2604,4.684776839,4.721839463
2605,4.575565631,4.738626764
2606,4.57290379,4.585732716
2607,4.592424614,4.61594627
2608,4.686737589,4.539923501
2609,4.502553012,4.650223576
2610,4.603232966,4.581413649
2611,4.567344016,4.620723799
2612,4.464347306,4.625616171
2613,4.413223415,4.580202125
2614,4.618829116,4.531279858
2615,4.658325471,4.572566655
2616,4.52194152,4.625108373
2617,4.563504589,4.541312808
2618,4.717987841,4.661366249
2619,4.691214692,4.677733587
2620,4.572117589,4.594126236
2621,4.608387834,4.677104543
2622,4.643993954,4.604969643
2623,4.654997836,4.654557752
2624,4.616447322,4.538839697
2625,4.580266714,4.610582427
2626,4.668966908,4.640227135
2627,4.595043438,4.638270634
2628,4.59173815,4.583239448
2629,4.528040354,4.642611698
2630,4.70563441,4.597050704
2631,4.566519032,4.585982347
2632,4.521386447,4.57744749
2633,4.534795742,4.563892446
2634,4.698511135,4.666579941
2635,4.654315824,4.676090353
2636,4.637021258,4.624520625
2637,4.595940079,4.530284259
2638,4.631306854,4.643576946
2639,4.653533088,4.581937913
2640,4.69615911,4.754988254
2641,4.628123574,4.581409725
2642,4.625215143,4.6711647
2643,4.643298084,4.533258607
2644,4.646838183,4.576959741
2645,4.532917573,4.596608608
2646,4.594647415,4.52850041
2647,4.624120671,4.548387069
2648,4.659365454,4.584538025
2649,4.544073447,4.578877152
2650,4.595898475,4.65194647
2651,4.542228378,4.588602683
2652,4.619121266,4.600692239
2653,4.571807356,4.659871502
2654,4.728953671,4.499397028
2655,4.585254957,4.53248087
2656,4.684880545,4.562256174
2657,4.628842214,4.599962751
2658,4.651214208,4.571820418
2659,4.657810282,4.68041471
2660,4.609334266,4.601923873
2661,4.594241238,4.587162333
2662,4.582892622,4.65392241
2663,4.66499372,4.655518452
2664,4.557573771,4.59410398
2665,4.625539088,4.641373649
2666,4.636310905,4.549574567
2667,4.550611012,4.610961189
2668,4.671767171,4.611286443
2669,4.559826464,4.515856225
2670,4.687718124,4.528532351
2671,4.656273693,4.636559849
2672,4.535736411,4.734297201
2673,4.64463361,4.625567819
2674,4.615170856,4.67111499
2675,4.673584444,4.702659945
2676,4.656662792,4.683738165
2677,4.635381343,4.570802393
2678,4.595523055,4.605266356
2679,4.598251449,4.604954345
2680,4.640474626,4.684814902
2681,4.485503565,4.56403452
2682,4.635239683,4.673385638
2683,4.563606508,4.586381313
2684,4.470454821,4.669682867
2685,4.634267865,4.386365674
2686,4.640290352,4.610331413
2687,4.496156558,4.432798546
2688,4.626753026,4.598790684
2689,4.535522389,4.563622776
2690,4.647093613,4.690928972
2691,4.414357635,4.602441571
2692,4.575482556,4.683607484
2693,4.453230225,4.511490899
2694,4.547924765,4.606463565
2695,4.593151169,4.632529722
2696,4.512639087,4.611105996
2697,4.57715573,4.673707648
2698,4.644044995,4.55380266
2699,4.642789764,4.643005763
2700,4.549116884,4.756496547
2701,4.534457865,4.609555596
2702,4.431745554,4.538982658
2703,4.523687303,4.604819042
2704,4.628870272,4.510866972
2705,4.619001923,4.659887656
2706,4.567018939,4.543568732
2707,4.459984989,4.677751221
2708,4.624714306,4.472420205
2709,4.63734643,4.615143237
2710,4.6616429,4.630574995
2711,4.630359833,4.725477265
2712,4.66015201,4.613888909
2713,4.680791404,4.555722795
2714,4.528583126,4.461830681
2715,4.621607405,4.67751447
2716,4.660438258,4.695474767
2717,4.699277255,4.618778933
2718,4.57122563,4.539932957
2719,4.599001809,4.605823896
2720,4.43467922,4.553704561
2721,4.630878617,4.503106388
2722,4.519808742,4.673202653
2723,4.669473089,4.487671393
2724,4.579207937,4.605307192
2725,4.373741057,4.508961819
2726,4.702105651,4.588632417
2727,4.642448714,4.493570182
2728,4.570543419,4.522646177
2729,4.421221236,4.641440671
2730,4.660120891,4.617300112
2731,4.576060585,4.527251756
2732,4.667052965,4.574824796
2733,4.666207611,4.57296932
2734,4.684408722,4.538393563
2735,4.561655221,4.483175593
2736,4.529730115,4.707960003
2737,4.728153021,4.6364895
2738,4.580228161,4.646826589
2739,4.48413532,4.599857295
2740,4.534917193,4.629338641
2741,4.629116486,4.618952511
2742,4.467307975,4.527469865
2743,4.660525036,4.673540012
2744,4.521995402,4.659322325
2745,4.510445661,4.62140722
2746,4.609780901,4.572629728
2747,4.431963703,4.564607873
2748,4.482852061,4.650601877
2749,4.58189215,4.699578333
2750,4.521691756,4.667129464
2751,4.593505651,4.497988291
2752,4.585676286,4.587139854
2753,4.627878678,4.642440511
2754,4.392027203,4.487655587
2755,4.508984133,4.463675121
2756,4.633786418,4.570402961
2757,4.585487552,4.490076726
2758,4.541538259,4.569858637
2759,4.542355665,4.700784327
2760,4.536232834,4.568877402
2761,4.464369966,4.573994577
2762,4.492842317,4.513914935
2763,4.530418331,4.467245986
2764,4.613722295,4.666549833
2765,4.453967322,4.554695441
2766,4.404693344,4.65376607
2767,4.345218305,4.687764798
2768,4.578444676,4.541847776
2769,4.584700532,4.63983019
2770,4.548167078,4.664872729
2771,4.484659669,4.710698711
2772,4.427296034,4.527052114
2773,4.628848689,4.651042559
2774,4.502393758,4.62507779
2775,4.503768589,4.602878888
2776,4.601476077,4.658983709
2777,4.490715665,4.609933492
2778,4.544510242,4.639600092
2779,4.644869947,4.591164744
2780,4.529433325,4.621931995
2781,4.642495193,4.583188147
2782,4.528350422,4.660151556
2783,4.484312866,4.599698769
2784,4.578008259,4.573293365
2785,4.612344898,4.607141018
2786,4.527259331,4.669236729
2787,4.559617785,4.590521837
2788,4.564217845,4.515045028
2789,4.61114136,4.635873934
2790,4.416727617,4.539624328
2791,4.400239409,4.707261289
2792,4.665363553,4.622049507
2793,4.469069734,4.699460117
2794,4.569507692,4.66848975
2795,4.572740738,4.554144293
2796,4.642730371,4.586788192
2797,4.618094422,4.646232566
2798,4.530955283,4.554734517
2799,4.500590355,4.597741825
2800,4.506367507,4.543109443
2801,4.525073846,4.645457958
2802,4.337153937,4.620719676
2803,4.591042232,4.59601064
2804,4.61168351,4.529778988
2805,4.464622141,4.607909095
2806,4.434846337,4.66169245
2807,4.535412557,4.634829336
2808,4.669355348,4.61059686
2809,4.655936824,4.585024647
2810,4.541153354,4.633015657
2811,4.50246163,4.618216982
2812,4.564025823,4.658073312
2813,4.628797631,4.60439435
2814,4.482347243,4.518732672
2815,4.428002438,4.530771223
2816,4.527757038,4.583937082
2817,4.574678424,4.660813033
2818,4.593606695,4.526690764
2819,4.514370045,4.629625669
2820,4.468366656,4.557982862
2821,4.552032255,4.582483535
2822,4.441354321,4.609811381
2823,4.423644058,4.54926167
2824,4.455885506,4.580194583
2825,4.603058581,4.651422778
2826,4.566246692,4.710588932
2827,4.483701411,4.529868109
2828,4.608381511,4.67619738
2829,4.587979501,4.595132524
2830,4.520902665,4.574660067
2831,4.653929059,4.633455453
2832,4.667439742,4.638949517
2833,4.537042457,4.600577979
2834,4.412131588,4.600715276
2835,4.625915841,4.660346424
2836,4.572032171,4.628226396
2837,4.649577084,4.595118645
2838,4.531978444,4.706442321
2839,4.39352802,4.633646737
2840,4.536878308,4.55004584
2841,4.218750345,4.656374981
2842,4.568626735,4.535662739
2843,4.60267264,4.584177697
2844,4.557721917,4.750924766
2845,4.496933811,4.560571836
2846,4.598489178,4.638727869
2847,4.617039256,4.520266335
2848,4.663019968,4.613505035
2849,4.466484373,4.516702295
2850,4.397811781,4.589139282
